derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,loan_amount,action_taken
0.42644426444264444,0.0,0.0,0.0,0.5,0.005087719298245613,0.0
0.45820276930196,0.3096356039171985,1.0,1.0,0.0,0.0,1.0
0.42644426444264444,1.5348493144108177,0.0,0.0,0.5,0.05417532838329456,1.0
0.42644426444264444,0.0,1.0,0.5,1.0,0.03508771929824561,0.0
0.42644426444264444,0.0,1.0,0.5,1.0,0.043859649122807015,1.0
0.4151161511615116,0.3333333333333333,0.5,1.0,0.5,0.04736842105263158,0.0
0.3004910049100491,0.3333333333333333,0.0,0.0,1.0,0.029122807017543863,1.0
1.0,0.16666666666666666,0.0,0.5,0.5,0.0008771929824561403,1.0
0.42644426444264444,0.0,0.5,0.0,0.0,0.02368421052631579,0.0
0.3102031020310203,0.0,0.5,0.5,0.5,0.012280701754385967,1.0
0.4942049420494205,0.3333333333333333,0.0,0.5,1.0,0.016666666666666666,0.0
0.12247322473224734,0.0,1.0,1.0,0.5,0.018771929824561405,0.0
0.45104451044510446,0.0,1.0,0.5,0.5,0.022105263157894732,1.0
0.4869248692486925,0.0,1.0,0.0,0.0,0.04929824561403509,0.0
0.45104451044510446,0.16666666666666666,0.5,0.0,1.0,0.005964912280701755,0.0
0.42644426444264444,0.8333333333333333,1.0,1.0,0.5,0.02280701754385965,0.0
0.3102031020310203,0.0,0.5,0.5,0.5,0.02017543859649123,1.0
0.42644426444264444,0.16666666666666666,0.0,0.0,0.5,0.00631578947368421,0.0
0.3890038900389004,0.8333333333333333,0.5,0.5,0.5,0.012280701754385967,1.0
0.4707247072470725,0.8333333333333333,1.0,1.0,0.5,0.04491228070175438,0.0
0.3890038900389004,0.8333333333333333,0.5,0.0,1.0,0.039473684210526314,0.0
0.42644426444264444,0.8333333333333333,0.0,1.0,0.5,0.043042523327929634,1.0
0.42644426444264444,0.16666666666666666,0.0,0.0,0.0,0.018596491228070177,0.0
0.45104451044510446,0.3333333333333333,0.5,0.0,1.0,0.01929824561403509,0.0
0.45104451044510446,0.4666666666666667,1.0,0.0,0.5,0.016140350877192983,1.0
0.42644426444264444,1.332631641665623,0.0,0.0,0.5,0.04831286558898925,1.0
0.42644426444264444,0.0,0.5,1.0,1.0,0.014912280701754387,1.0
0.4786609505083774,0.15488214987831656,1.0,1.0,0.0,0.008771929824561405,1.0
0.42644426444264444,0.0,0.5,0.0,0.5,0.02456140350877193,0.0
0.2842028420284203,0.16666666666666666,0.0,0.5,1.0,0.043859649122807015,0.0
0.45510071490602144,0.15488214987831656,1.0,1.0,0.0,0.0008771929824561403,1.0
0.45104451044510446,0.16666666666666666,0.5,0.0,0.0,0.0,0.0
0.45104451044510446,0.0,0.0,0.5,1.0,0.02631578947368421,1.0
0.4707247072470725,0.8333333333333333,1.0,1.0,0.5,0.04491228070175438,0.0
0.42644426444264444,0.0,0.5,1.0,0.5,0.037719298245614034,1.0
0.3890038900389004,0.0,0.0,0.5,0.0,0.017543859649122806,0.0
0.45104451044510446,0.8333333333333333,0.5,0.0,0.0,0.0324561403508772,1.0
0.42644426444264444,0.0,0.5,0.5,1.0,0.058771929824561406,1.0
0.980319803198032,0.26666666666666666,0.0,1.0,0.0,0.04789473684210526,1.0
0.41012678427290716,0.0,0.0,0.0,0.0,0.037653016574754485,1.0
0.45104451044510446,0.0,0.0,0.5,0.5,0.02017543859649123,1.0
0.3102031020310203,0.0,1.0,0.0,0.0,0.018421052631578946,1.0
0.42644426444264444,0.0,0.5,0.5,1.0,0.0649122807017544,0.0
0.34228342283422836,0.16666666666666666,0.0,1.0,0.5,0.010701754385964914,0.0
1.0,0.9666666666666666,1.0,1.0,0.5,0.01736842105263158,1.0
0.14740147401474016,0.8333333333333333,0.5,0.0,1.0,0.037719298245614034,1.0
0.14740147401474016,0.13333333333333333,0.0,0.0,0.0,0.04631578947368421,0.0
0.3102031020310203,0.0,0.0,0.5,1.0,0.03508771929824561,1.0
0.3890038900389004,0.16666666666666666,0.0,0.5,0.0,0.0035087719298245615,0.0
0.14740147401474016,0.0,0.5,1.0,1.0,0.02982456140350877,1.0
0.48300483004830047,0.0,0.5,1.0,1.0,0.015789473684210527,0.0
1.0,0.3333333333333333,0.5,0.5,1.0,0.014035087719298248,0.0
0.3102031020310203,0.0,0.5,1.0,1.0,0.013157894736842106,1.0
1.0,0.0,0.5,1.0,0.5,0.02456140350877193,1.0
0.44321243212432127,0.13333333333333333,0.0,1.0,0.5,0.04070175438596491,0.0
0.42644426444264444,0.0,1.0,0.0,0.5,0.014736842105263156,0.0
0.42644426444264444,0.8333333333333333,0.5,0.0,0.5,0.062280701754385964,0.0
0.3102031020310203,0.0,1.0,0.0,0.0,0.018421052631578946,1.0
0.3890038900389004,0.3333333333333333,0.5,0.5,0.0,0.02543859649122807,0.0
0.42644426444264444,0.0,0.0,0.5,0.5,0.015789473684210527,0.0
0.46028460284602846,0.0,1.0,1.0,0.5,0.027017543859649124,1.0
0.34228342283422836,0.16666666666666666,0.0,1.0,0.5,0.010701754385964914,0.0
0.42644426444264444,0.16666666666666666,0.0,0.0,0.5,0.045789473684210526,0.0
0.14740147401474016,0.16666666666666666,0.5,0.0,0.0,0.008771929824561405,0.0
0.45104451044510446,0.0,0.5,1.0,1.0,0.028070175438596492,1.0
0.45104451044510446,0.0,1.0,0.0,0.0,0.028070175438596492,1.0
0.42644426444264444,0.0,0.0,0.5,0.0,0.03333333333333333,0.0
0.38053165374428954,0.0,1.0,0.0,0.5,0.03999198106698023,1.0
0.42644426444264444,0.3,1.0,0.5,0.0,0.0031578947368421043,1.0
0.3890038900389004,0.0,0.5,0.0,0.0,0.04473684210526316,1.0
0.4707247072470725,0.3333333333333333,0.0,0.0,1.0,0.019298245614035085,0.0
0.4786609505083774,0.15488214987831656,1.0,1.0,0.0,0.008771929824561405,1.0
0.42644426444264444,0.0,0.5,0.0,1.0,0.034210526315789476,0.0
0.3890038900389004,0.0,0.5,0.5,1.0,0.007017543859649124,0.0
0.46028460284602846,0.0,1.0,0.0,0.5,0.005263157894736843,1.0
0.42644426444264444,0.0,1.0,0.5,0.0,0.03666666666666667,1.0
0.42644426444264444,0.0,1.0,0.0,0.5,0.02649122807017544,0.0
0.48300483004830047,0.0,0.5,1.0,0.5,0.04157894736842105,1.0
0.42644426444264444,0.0,0.0,0.5,0.0,0.016666666666666666,1.0
0.45104451044510446,0.16666666666666666,1.0,1.0,0.0,0.008947368421052634,0.0
0.45104451044510446,0.3333333333333333,0.0,0.5,1.0,0.02543859649122807,0.0
0.45104451044510446,0.0,0.0,1.0,0.0,0.03333333333333333,0.0
0.4406044060440604,0.16666666666666666,0.0,0.5,0.0,0.0,1.0
0.4406044060440604,0.0,0.5,0.0,0.0,0.02280701754385965,0.0
0.1094410944109441,0.033333333333333326,0.0,0.0,0.0,0.016842105263157894,0.0
0.4235304355597441,0.8333333333333333,0.0,0.0,1.0,0.040905033805763866,1.0
0.42644426444264444,0.0,0.5,1.0,1.0,0.0649122807017544,1.0
0.4623726237262373,0.0,1.0,0.0,0.5,0.005438596491228071,1.0
0.34580345803458035,0.16666666666666666,0.0,0.5,1.0,0.007894736842105263,0.0
0.42644426444264444,0.0,0.0,1.0,1.0,0.017894736842105262,1.0
0.4942049420494205,0.0,0.0,0.5,1.0,0.021052631578947368,0.0
0.4642526425264253,0.13333333333333333,0.0,1.0,0.5,0.039122807017543865,0.0
0.4942049420494205,0.0,1.0,0.5,1.0,0.014912280701754387,1.0
0.42644426444264444,0.0,1.0,0.5,0.5,0.03315789473684211,0.0
0.42644426444264444,0.9151856868202775,0.0,0.0,0.5,0.0478806301667412,1.0
0.36500365003650037,0.0,0.5,0.5,0.0,0.02368421052631579,1.0
0.5287332873328734,0.3333333333333333,1.0,0.5,0.0,0.01649122807017544,0.0
0.3890038900389004,0.3333333333333333,1.0,0.5,0.5,0.029122807017543856,0.0
0.14740147401474016,0.0,1.0,0.5,1.0,0.031578947368421054,1.0
0.3215410062114609,0.9724172502728521,0.5,0.0,0.0,0.03521290340876088,1.0
0.42644426444264444,0.0,0.5,1.0,1.0,0.04473684210526316,1.0
0.42644426444264444,0.0,0.0,0.0,0.0,0.005438596491228071,0.0
0.44180441804418047,0.3333333333333333,0.0,0.0,1.0,0.016842105263157894,1.0
0.14740147401474016,0.0,0.5,1.0,1.0,0.04473684210526316,0.0
0.44321243212432127,0.13333333333333333,0.0,1.0,0.5,0.04070175438596491,0.0
0.42644426444264444,0.0,0.5,1.0,0.5,0.042105263157894736,1.0
0.5630890767896793,0.0,0.0,0.5,0.0,0.02041001097257666,1.0
0.42644426444264444,0.0,1.0,1.0,1.0,0.0036842105263157907,0.0
0.42644426444264444,0.0,0.0,0.5,0.0,0.03333333333333333,0.0
0.34580345803458035,0.0,1.0,0.5,0.0,0.02526315789473684,0.0
0.42644426444264444,0.0,0.5,1.0,1.0,0.027192982456140352,1.0
0.42644426444264444,0.0,0.5,1.0,0.0,0.03333333333333333,1.0
0.42644426444264444,0.0,0.5,0.5,0.5,0.07719298245614035,0.0
0.45104451044510446,0.16666666666666666,0.5,0.5,1.0,0.0008771929824561403,0.0
0.42644426444264444,0.0,0.5,0.5,0.0,0.037719298245614034,1.0
0.42644426444264444,0.0,0.5,0.0,1.0,0.013157894736842106,1.0
0.45104451044510446,0.0,1.0,0.5,0.5,0.022105263157894732,1.0
0.48300483004830047,0.0,0.0,0.5,0.5,0.007017543859649124,0.0
0.3030030300303003,0.3333333333333333,1.0,0.5,1.0,0.034210526315789476,0.0
0.14740147401474016,0.8333333333333333,0.5,0.0,0.0,0.02017543859649123,0.0
0.47292980841804333,0.8736526398750581,0.5,0.0,1.0,0.0015192769748383454,1.0
0.4707247072470725,0.8333333333333333,1.0,0.0,1.0,0.023333333333333338,1.0
0.44269242692426924,0.0,0.0,0.0,1.0,0.03859649122807018,0.0
0.47460474604746045,0.0,1.0,0.5,1.0,0.02280701754385965,1.0
0.42644426444264444,0.0,0.0,0.5,0.5,0.02368421052631579,0.0
0.4593965939659397,0.3333333333333333,0.5,1.0,0.5,0.050701754385964914,0.0
0.4322523225232252,0.0,0.0,1.0,1.0,0.004561403508771931,0.0
0.42644426444264444,0.0,0.0,0.5,0.0,0.035964912280701755,0.0
0.42644426444264444,0.0,0.5,0.5,0.5,0.037719298245614034,1.0
0.4593965939659397,0.4666666666666667,1.0,0.0,0.5,0.05263157894736842,0.0
1.0,0.0,0.0,0.5,1.0,0.034210526315789476,0.0
0.4406044060440604,0.0,0.5,0.5,1.0,0.006140350877192983,0.0
0.14740147401474016,0.0,0.5,0.0,0.0,0.02017543859649123,1.0
0.45104451044510446,0.0,0.0,0.5,1.0,0.014035087719298248,1.0
0.5130531305313053,0.0,0.0,1.0,1.0,0.028596491228070176,0.0
0.14740147401474016,0.8333333333333333,1.0,0.5,1.0,0.02017543859649123,1.0
0.4504129993806528,0.23021370475289582,1.0,1.0,0.0,0.0,1.0
0.3893188383673739,0.0,0.0,0.0,0.0,0.025671096196970798,1.0
0.44321243212432127,0.13333333333333333,0.0,1.0,0.5,0.04070175438596491,0.0
0.3890038900389004,0.0,0.5,0.5,1.0,0.021052631578947368,1.0
0.13380133801338012,0.0,0.5,0.5,1.0,0.0324561403508772,1.0
0.42644426444264444,0.8333333333333333,0.5,1.0,0.5,0.03333333333333333,1.0
0.42644426444264444,0.0,0.0,0.5,0.0,0.011403508771929825,1.0
0.3102031020310203,0.0,1.0,0.0,0.0,0.018421052631578946,1.0
0.42644426444264444,0.0,0.5,0.5,0.5,0.034210526315789476,1.0
0.42644426444264444,0.6666666666666666,0.0,1.0,0.5,0.005027652110666858,1.0
0.3102031020310203,0.0,0.5,0.5,0.5,0.008771929824561405,0.0
0.42644426444264444,0.0,0.5,0.5,0.5,0.02631578947368421,1.0
0.4492914593195958,0.22718373346337878,1.0,1.0,0.0,0.0,1.0
0.36500365003650037,0.0,0.5,0.5,0.5,0.03333333333333333,1.0
0.23492234922349223,0.0,0.0,1.0,1.0,0.0036842105263157907,0.0
1.0,0.13333333333333333,1.0,0.5,0.0,0.04087719298245614,1.0
0.42644426444264444,0.0,0.5,0.0,0.0,0.02368421052631579,1.0
0.42644426444264444,0.0,1.0,0.0,0.5,0.043508771929824566,0.0
0.42644426444264444,0.0,0.5,1.0,0.5,0.056507006581348496,0.0
0.2842028420284203,0.8333333333333333,1.0,0.0,1.0,0.01614035087719298,0.0
0.3102031020310203,0.0,0.5,1.0,1.0,0.02982456140350877,0.0
0.3042849655997205,1.6184936299883765,0.5,0.0,0.0,0.035315953471748825,1.0
1.0,0.3333333333333333,0.5,1.0,0.0,0.028421052631578948,0.0
0.4623726237262373,0.0,1.0,0.0,0.5,0.005438596491228071,1.0
0.41501155105636633,0.0,0.0,0.0,0.0,0.03372553172174094,1.0
0.42644426444264444,0.0,0.5,0.5,0.0,0.021929824561403508,0.0
0.4406044060440604,0.16666666666666666,0.5,1.0,1.0,0.0008771929824561403,0.0
0.4209242092420924,0.0,1.0,1.0,0.5,0.0007017543859649126,0.0
0.3890038900389004,0.16666666666666666,1.0,0.5,1.0,0.001754385964912281,0.0
0.13380133801338012,0.0,1.0,1.0,1.0,0.05403508771929825,0.0
0.4707247072470725,0.8333333333333333,1.0,0.5,0.5,0.029298245614035094,0.0
0.45104451044510446,0.3333333333333333,0.5,1.0,0.0,0.043333333333333335,0.0
0.42644426444264444,0.6666666666666666,0.0,1.0,0.5,0.005027652110666858,1.0
0.3102031020310203,0.16666666666666666,0.5,1.0,0.5,0.006666666666666668,1.0
0.42644426444264444,0.6666666666666666,0.0,1.0,0.5,0.005012635313772169,1.0
0.42644426444264444,0.0,0.5,1.0,1.0,0.05350877192982456,0.0
0.4779915518677621,0.15539832451858135,1.0,1.0,0.0,0.007017543859649124,1.0
0.41013063665756583,0.0,0.5,0.0,0.5,0.03670595604807979,1.0
0.980319803198032,0.26666666666666666,0.0,1.0,0.0,0.04789473684210526,1.0
0.42644426444264444,0.8333333333333333,0.5,0.5,0.5,0.05,1.0
0.2842028420284203,0.0,0.0,0.5,0.0,0.015789473684210527,0.0
0.45104451044510446,0.16666666666666666,0.5,0.0,1.0,0.0008771929824561403,1.0
0.42644426444264444,1.4458976609866423,0.0,0.0,0.5,0.04860438549263413,1.0
0.42644426444264444,0.16666666666666666,0.5,0.0,0.0,0.02631578947368421,0.0
0.5006770067700677,0.16666666666666666,0.0,0.0,1.0,0.004385964912280702,0.0
0.45104451044510446,0.16666666666666666,0.0,1.0,1.0,0.0019298245614035095,0.0
0.42644426444264444,0.16666666666666666,0.5,0.0,0.0,0.0035087719298245615,0.0
0.45104451044510446,0.0,0.5,1.0,1.0,0.01929824561403509,0.0
0.42644426444264444,0.3333333333333333,0.5,0.0,0.0,0.052631578947368425,0.0
0.46028460284602846,0.0,1.0,0.0,0.5,0.005263157894736843,1.0
0.42644426444264444,0.3333333333333333,0.5,0.0,1.0,0.02280701754385965,0.0
0.3102031020310203,0.0,1.0,0.0,0.0,0.018421052631578946,1.0
1.0,0.0,0.5,0.5,0.5,0.007894736842105263,0.0
0.42644426444264444,0.8333333333333333,0.0,1.0,0.5,0.043042523327929634,1.0
0.45104451044510446,0.16666666666666666,0.5,0.0,1.0,0.008771929824561405,0.0
0.42644426444264444,0.0,0.5,1.0,0.5,0.056525933407604916,0.0
1.0,0.16666666666666666,0.5,1.0,1.0,0.008771929824561405,0.0
0.4942049420494205,0.0,0.0,0.5,1.0,0.02017543859649123,1.0
0.42644426444264444,0.3,1.0,0.5,0.0,0.0031578947368421043,1.0
0.4942049420494205,0.0,0.0,0.5,1.0,0.006140350877192983,1.0
0.45104451044510446,0.0,0.5,1.0,1.0,0.021052631578947368,1.0
0.42644426444264444,0.0,0.5,0.0,0.0,0.0368421052631579,0.0
0.4492914593195958,0.22718373346337878,1.0,1.0,0.0,0.0,1.0
0.2842028420284203,0.0,0.0,0.5,0.0,0.002631578947368421,0.0
1.0,0.8333333333333333,1.0,1.0,1.0,0.021052631578947368,0.0
0.42644426444264444,0.0,0.5,0.5,0.0,0.021929824561403508,1.0
0.42644426444264444,0.0,0.0,0.0,1.0,0.01596491228070175,0.0
0.42644426444264444,0.3333333333333333,0.5,0.0,0.5,0.015789473684210527,0.0
0.13607336073360737,0.0,1.0,1.0,0.0,0.06175438596491228,0.0
0.5287332873328734,0.3333333333333333,1.0,0.5,0.0,0.014561403508771931,0.0
0.34228342283422836,0.16666666666666666,0.0,1.0,0.5,0.010701754385964914,0.0
0.3890038900389004,0.0,0.5,0.5,0.5,0.005263157894736843,1.0
1.0,0.0,1.0,0.5,1.0,0.017543859649122806,0.0
0.4786609505083774,0.15488214987831656,1.0,1.0,0.0,0.008771929824561405,1.0
0.4942049420494205,0.0,0.0,0.5,1.0,0.01929824561403509,0.0
0.45104451044510446,0.0,0.5,0.0,0.5,0.042105263157894736,1.0
0.36500365003650037,0.0,1.0,0.5,1.0,0.035964912280701755,0.0
0.4245095762905133,0.8333333333333333,0.0,0.0,1.0,0.042397403917562956,1.0
0.4067640676406764,0.0,0.0,1.0,0.0,0.054912280701754385,1.0
0.42644426444264444,1.479147341222719,0.0,0.0,0.5,0.04635490169609868,1.0
0.38639586395863956,0.0,1.0,1.0,0.0,0.0431578947368421,0.0
0.2842028420284203,0.0,0.0,0.5,1.0,0.01929824561403509,0.0
0.42644426444264444,0.0,0.5,1.0,1.0,0.02631578947368421,0.0
0.2842028420284203,0.3333333333333333,1.0,0.5,0.5,0.015087719298245615,1.0
0.3890038900389004,0.3333333333333333,1.0,0.5,1.0,0.03508771929824561,0.0
0.42644426444264444,0.0,0.5,1.0,0.0,0.004561403508771931,0.0
0.33100331003310035,0.0,1.0,0.5,0.5,0.0038596491228070177,0.0
0.3890038900389004,0.0,0.5,0.5,1.0,0.02368421052631579,1.0
0.45104451044510446,0.6,0.0,1.0,0.0,0.028070175438596492,1.0
0.45104451044510446,0.0,0.0,1.0,0.0,0.03333333333333333,0.0
0.4067640676406764,0.0,0.0,1.0,0.0,0.054912280701754385,1.0
0.4707247072470725,0.8333333333333333,0.0,0.0,1.0,0.03403508771929825,1.0
0.4707247072470725,0.3333333333333333,0.0,0.0,1.0,0.019298245614035085,0.0
0.45104451044510446,0.8333333333333333,0.5,0.0,0.0,0.009649122807017544,0.0
0.42644426444264444,0.0,0.0,0.0,1.0,0.05035087719298246,1.0
0.45104451044510446,0.0,0.0,1.0,0.0,0.03333333333333333,0.0
0.42644426444264444,0.0,1.0,0.0,1.0,0.0,1.0
0.42644426444264444,0.16666666666666666,0.5,0.5,0.0,0.0008771929824561403,0.0
0.42644426444264444,0.0,0.0,1.0,1.0,0.03631578947368421,1.0
0.42644426444264444,0.0,1.0,1.0,1.0,0.09210526315789475,1.0
0.45104451044510446,0.8333333333333333,0.5,0.5,1.0,0.031578947368421054,1.0
0.36500365003650037,0.8333333333333333,0.0,0.5,1.0,0.031578947368421054,0.0
0.42644426444264444,1.1939562805490807,0.0,0.0,0.5,0.039628971452818816,1.0
0.3932011279237785,0.8333333333333333,0.0,0.0,1.0,0.04087867639022574,1.0
1.0,0.8333333333333333,0.5,0.5,1.0,0.02982456140350877,0.0
1.0,0.0,0.0,0.5,1.0,0.010526315789473686,0.0
0.42644426444264444,0.16666666666666666,1.0,0.5,0.5,0.006315789473684211,0.0
0.3102031020310203,0.0,1.0,0.0,0.0,0.018421052631578946,1.0
0.42644426444264444,0.0,0.5,0.5,0.0,0.001754385964912281,0.0
0.14740147401474016,0.3333333333333333,0.5,0.5,0.0,0.018421052631578946,0.0
0.40603282517104117,0.0,0.5,0.0,0.5,0.032441781749724174,1.0
1.0,0.0,0.0,0.0,0.0,0.009473684210526318,0.0
0.4942049420494205,0.0,0.0,0.5,1.0,0.018421052631578946,1.0
0.45104451044510446,0.8333333333333333,0.0,0.0,0.5,0.02210526315789474,1.0
0.42644426444264444,0.6666666666666666,0.0,1.0,0.5,0.005027652110666858,1.0
0.33937139371393715,0.16666666666666666,1.0,1.0,0.0,0.004912280701754386,0.0
0.13380133801338012,0.0,0.0,0.5,0.5,0.04298245614035088,1.0
0.2842028420284203,0.0,0.0,0.5,0.5,0.01929824561403509,1.0
0.42644426444264444,1.6523785261577721,0.0,0.0,0.5,0.031852904962372725,1.0
0.42644426444264444,0.0,1.0,0.5,0.0,0.026842105263157893,0.0
0.42644426444264444,0.0,0.5,0.0,0.5,0.042105263157894736,1.0
0.41725284277379143,0.0,0.5,0.0,0.5,0.03250253116816993,1.0
0.3890038900389004,0.16666666666666666,1.0,0.5,1.0,0.002631578947368421,0.0
0.42644426444264444,0.0,1.0,0.5,0.0,0.03701754385964912,1.0
0.45104451044510446,0.0,1.0,0.5,1.0,0.031578947368421054,1.0
0.3102031020310203,0.0,1.0,0.0,0.0,0.018421052631578946,1.0
0.42644426444264444,0.0,0.5,1.0,0.0,0.004561403508771931,0.0
1.0,0.0,0.5,1.0,0.0,0.03456140350877193,1.0
0.3102031020310203,0.0,1.0,0.0,0.0,0.018421052631578946,1.0
0.47460474604746045,0.8333333333333333,1.0,0.5,1.0,0.02368421052631579,1.0
0.46028460284602846,0.0,0.0,0.0,1.0,0.023859649122807018,0.0
0.42644426444264444,0.0,0.5,0.5,0.0,0.034210526315789476,0.0
0.42644426444264444,0.0,0.0,0.5,1.0,0.021929824561403508,1.0
0.42644426444264444,0.0,1.0,0.5,0.0,0.049999999999999996,1.0
0.45104451044510446,0.0,0.5,0.0,0.0,0.02368421052631579,0.0
0.42644426444264444,0.3333333333333333,0.5,0.0,1.0,0.021929824561403508,0.0
0.45104451044510446,0.0,0.5,0.5,1.0,0.04298245614035088,1.0
0.3206315462419896,0.0,1.0,0.0,0.5,0.022949389456702142,1.0
0.4082040820408204,0.8333333333333333,0.0,1.0,1.0,0.03456140350877193,1.0
0.42644426444264444,0.0,0.5,0.0,1.0,0.04912280701754386,0.0
0.43136431364313643,1.3666666666666667,0.0,0.0,0.0,0.07982456140350877,1.0
0.42644426444264444,0.0,1.0,0.5,0.0,0.026842105263157893,0.0
0.42644426444264444,0.8333333333333333,1.0,0.5,1.0,0.014035087719298248,1.0
0.3890038900389004,0.0,1.0,0.5,1.0,0.030701754385964914,0.0
0.34228342283422836,0.16666666666666666,0.0,1.0,0.5,0.010701754385964914,0.0
0.4623726237262373,0.0,0.0,0.0,0.0,0.02631578947368421,1.0
0.42644426444264444,0.0,0.5,1.0,0.0,0.010526315789473687,1.0
0.2842028420284203,0.0,0.0,0.5,1.0,0.012280701754385967,0.0
0.42644426444264444,0.0,1.0,0.5,1.0,0.002631578947368421,0.0
0.42644426444264444,0.0,1.0,1.0,0.5,0.07263157894736844,1.0
0.42644426444264444,0.0,0.5,0.5,1.0,0.08771929824561404,0.0
0.42644426444264444,0.0,0.5,1.0,1.0,0.04473684210526316,1.0
0.3102031020310203,0.0,1.0,0.0,0.0,0.018421052631578946,1.0
0.34580345803458035,0.0,0.5,1.0,1.0,0.03508771929824561,1.0
0.42644426444264444,0.0,1.0,0.0,1.0,0.0,1.0
0.24556245562455623,0.3333333333333333,0.0,1.0,1.0,0.02368421052631579,0.0
0.3102031020310203,0.0,1.0,0.0,0.0,0.018421052631578946,1.0
0.2842028420284203,0.3333333333333333,0.0,0.5,0.5,0.018421052631578946,1.0
0.35367553675536756,0.0,1.0,0.0,0.0,0.0112280701754386,0.0
0.4406044060440604,0.0,0.5,0.5,1.0,0.018421052631578946,0.0
0.467336786224235,0.7583019596718076,0.5,1.0,0.0,0.05492180102984744,1.0
1.0,0.0,0.0,0.5,1.0,0.02017543859649123,0.0
0.42644426444264444,0.16666666666666666,0.5,1.0,0.0,0.002631578947368421,0.0
